user_id,article_1,article_2,article_3,article_4,article_5
200775,53862,123909,237524,75844,76290
200776,336221,234267,266020,273603,166468
200777,95716,234698,336223,156560,51829
200778,289003,64329,336476,157478,331116
200779,156560,42761,70693,42835,5457
200780,289090,199198,234267,166581,158536
200781,289003,218111,331116,57966,97530
200782,59057,48403,183176,31836,336220
200783,156624,156619,272143,199197,158536
200784,162655,64329,156624,272143,218337
200785,234698,95716,336223,324857,235870
200786,272143,182394,224658,64329,166581
200787,284312,199198,213927,224658,162655
200788,289090,31520,336380,277491,235616
200789,123289,124194,64329,123818,123757
200790,123826,96480,124176,128957,293062
200791,233688,128260,331737,129434,215993
200792,199198,198659,182394,272143,175040
200793,64329,162655,158536,48403,214800
200794,96210,64329,293062,162655,166581
200795,195660,195012,195823,194599,62410
200796,177075,283505,183176,169166,169144
200797,20691,156560,64329,158536,288440
200798,100394,332715,71694,72025,225307
200799,336220,159762,119534,336245,289003
200800,272143,199198,166581,324823,218337
200801,156560,160417,235870,95716,300082
200802,217681,352555,261612,7694,68789
200803,199198,64329,198659,166581,324823
200804,300263,236951,214800,299945,160132
200805,336220,336223,289090,234698,336245
200806,272143,70679,336476,123909,69371
200807,348093,111043,218028,272143,156619
200808,158536,162655,160974,218337,64329
200809,111043,236444,119534,181585,284339
200810,293301,336223,95716,158536,234698
200811,156560,64329,199198,198659,158536
200812,123818,123290,124228,124352,293050
200813,98235,283053,226395,107164,198222
200814,199198,64329,198659,166581,324823
200815,123909,71601,96210,123290,336223
200816,156560,158536,162655,199198,166581
200817,168743,202586,107301,168416,205876
200818,234698,136438,64409,135996,235870
200819,123613,156560,124549,156447,298978
200820,288320,161506,59015,336223,5755
200821,199198,288320,64329,198659,166581
200822,199197,293301,235230,237524,286161
200823,158536,272143,160974,276970,234698
200824,206168,206934,235230,66272,70102
200825,235230,313431,272143,284547,156560
200826,286161,336254,277107,199197,57966
200827,158536,156560,64329,156447,272143
200828,234698,20691,235870,166581,336220
200829,123290,124352,123818,123909,20691
200830,20691,336245,198659,64329,166581
200831,199198,64329,198659,166581,324823
200832,158536,162655,160974,218337,64329
200833,289090,234267,199198,31836,336221
200834,272143,158536,160417,162655,64329
200835,199198,64329,198659,166581,324823
200836,129434,133160,284452,59057,156355
200837,31836,234698,59057,95716,128260
200838,95716,336223,300082,215861,156964
200839,63523,358109,70428,226542,5391
200840,158536,156560,160974,272143,156447
200841,205824,199198,286536,8500,82785
200842,158536,162655,160974,218337,64329
200843,95716,235616,283505,336223,129434
200844,235870,300082,95716,214800,277107
200845,352990,351662,353078,199198,64329
200846,123757,124748,124350,123289,348112
200847,64329,199197,218028,162655,199198
200848,159762,199198,64329,284547,156560
200849,166581,198659,64329,234698,183176
200850,313920,181585,236566,225010,128260
200851,363269,160974,100402,358472,362743
200852,206168,235230,199197,199198,64329
200853,158536,162655,160974,218337,64329
200854,198659,64329,166581,162655,199197
200855,336221,158536,300082,29953,272143
200856,48403,156560,119193,272143,158536
200857,220778,220782,220760,220868,220772
200858,29650,25207,321218,30587,33032
200859,95716,166581,235616,198659,277491
200860,123818,95716,235870,124228,276970
200861,288643,234698,156560,95716,308810
200862,277107,289090,157478,199197,39894
200863,332108,95585,330918,331789,44965
200864,158536,162655,156624,64329,272143
200865,20456,20050,21359,21320,19350
200866,198659,336220,64329,166581,234267
200867,200194,272143,199198,175040,36161
200868,293301,156654,257291,233717,285719
200869,272143,198659,182394,64329,166581
200870,156560,199198,64329,198659,313431
200871,64329,166581,162655,224658,324823
200872,289090,336221,123909,272143,156964
200873,336221,235870,336223,183176,156964
200874,123290,124352,234698,336220,95716
200875,31911,31836,286161,214800,160132
200876,48972,160473,48337,48478,187432
200877,160974,160417,158536,199198,272143
200878,234698,336223,26112,97791,361107
200879,234698,198659,64329,336223,166581
200880,233717,289090,285719,336220,257291
200881,96210,235616,95716,336223,234267
200882,124748,123826,198659,64329,166581
200883,214709,234698,95716,199198,64329
200884,123909,276970,48403,119193,338216
200885,336223,288320,336221,218330,303180
200886,160417,160974,272143,156619,64329
200887,272143,336220,336221,123909,199197
200888,123289,124748,124177,124228,166581
200889,35207,124748,156624,124194,162655
200890,336221,300082,235230,214631,156619
200891,199198,64329,198659,166581,324823
200892,70095,307856,68030,65024,66326
200893,156560,124748,123818,123290,124352
200894,124350,124177,123909,124228,272143
200895,199198,64329,198659,166581,324823
200896,64329,166581,162655,182394,199197
200897,254391,254462,64329,348093,199197
200898,336221,235870,272143,158536,289090
200899,235616,284547,285342,32082,31068
200900,289090,235616,20691,202493,202388
200901,336223,209236,95716,218028,336221
200902,123289,124177,124350,124228,124194
200903,160417,156560,156624,162655,149623
200904,95716,234698,199198,218330,64329
200905,233688,336220,96210,234269,336245
200906,156560,158906,337735,123818,96755
200907,293301,161506,156560,156654,214800
200908,156560,87224,202308,87579,311514
200909,360095,76216,76000,76002,362354
200910,272143,175040,199198,166581,218337
200911,199198,64329,198659,166581,14868
200912,123290,124352,160417,124228,158536
200913,158536,156560,64329,87554,288320
200914,123757,123909,123290,124352,301015
200915,234698,336223,64329,199198,162655
200916,324823,272143,298035,298032,299767
200917,160417,162655,123290,124352,156624
200918,336221,272143,156964,233717,20691
200919,198659,124350,64329,166581,124748
200920,237870,236370,314048,195773,98788
200921,51151,50920,50918,51226,87166
200922,293114,272143,338340,58606,111210
200923,162655,218337,160974,64329,161801
200924,156560,160974,162655,336221,336223
200925,313242,124350,48403,336221,119193
200926,156560,160417,158536,272143,160974
200927,277491,235616,20691,199198,235854
200928,123289,235870,124350,123757,124749
200929,272143,336221,64329,133160,336220
200930,156560,199198,166581,158536,175040
200931,199197,157078,166581,156560,175040
200932,156560,162765,272143,235230,158536
200933,206056,207184,79821,84033,106216
200934,14775,15865,16039,13538,16567
200935,124748,123909,272143,338340,161801
200936,336245,111043,20691,161602,199198
200937,289090,336380,277491,233658,133160
200938,324823,272143,298035,298032,299767
200939,288440,233688,199198,128260,338340
200940,210798,211484,166048,166050,167172
200941,161602,233717,50864,207994,156560
200942,162655,158536,160974,156560,217687
200943,158536,199198,64329,166581,160417
200944,336221,156964,156560,300082,64329
200945,158536,162655,160974,218337,64329
200946,207758,62567,73271,70429,205866
200947,199198,64329,198659,166581,324823
200948,283009,336254,214800,225402,354389
200949,64329,199197,162655,199198,158536
200950,123818,123757,214800,162655,124350
200951,128260,96210,336245,233717,288440
200952,199198,64329,198659,166581,324823
200953,64329,162655,158536,156560,199198
200954,272143,198659,182394,64329,166581
200955,199198,272143,175040,166581,324823
200956,87174,87228,129434,73392,355159
200957,158536,160417,199197,272143,293301
200958,206168,336220,233717,235854,293301
200959,156560,162765,272143,235230,158536
200960,161602,207994,214800,272143,235715
200961,9312,173088,174435,169156,176814
200962,336476,233917,348134,237443,272143
200963,37652,288440,284583,123757,58580
200964,336221,272143,300082,124748,214631
200965,123909,286321,108855,336476,285379
200966,343191,245680,242179,326244,6713
200967,48403,119193,336221,59057,95716
200968,272143,175040,199198,166581,218337
200969,199197,156560,286161,182513,199198
200970,166581,175040,96210,198659,233688
200971,233778,284272,70646,66206,133540
200972,234698,199197,234269,235854,123909
200973,336221,156964,119534,300082,199197
200974,199198,64329,198659,166581,324823
200975,156560,162765,272143,235230,158536
200976,87144,234698,95716,199197,235870
200977,234698,39894,123289,336254,235870
200978,206168,235230,70646,313431,284547
200979,47863,283592,48972,73413,199198
200980,199198,166581,175040,324823,156560
200981,50864,50715,50383,68577,61582
200982,158536,162655,156624,218028,215861
200983,272143,235870,95716,175040,166581
200984,206934,235230,293114,224763,124749
200985,95716,58580,234698,96755,70999
200986,272143,175040,336476,199198,166581
200987,158536,272143,218337,162655,156560
200988,272143,175040,145971,144736,164992
200989,156560,162765,272143,235230,158536
200990,29189,351819,288287,47100,360990
200991,123757,123909,123818,272143,156619
200992,336223,59057,31520,156964,198659
200993,234698,159762,123909,277713,160132
200994,336223,336221,59057,31836,58580
200995,276970,301015,158536,25325,336221
200996,156560,162765,272143,235230,158536
200997,272143,175040,199198,166581,218337
200998,277491,234267,235616,235854,218028
200999,336245,288440,183176,336221,289090
201000,199197,156560,286161,199198,64329
201001,234698,336223,289003,300082,161602
201002,285648,223495,234747,236648,62092
201003,336221,32082,156625,48403,202388
201004,199198,64329,198659,297906,166581
201005,283009,59057,157478,234698,30389
201006,62464,336223,47825,46283,47696
201007,208063,209276,206168,206730,207742
201008,64329,199198,166581,198659,324823
201009,156560,64329,162655,160417,166581
201010,336221,235870,156964,156560,64329
201011,199198,64329,166581,175040,331738
201012,336220,183176,234698,272143,156964
201013,74254,31836,235870,271261,336254
201014,123289,309534,309203,309365,123757
201015,272143,234698,123909,336221,96210
201016,156560,162765,272143,235230,158536
201017,336476,348111,237443,233917,232995
201018,156560,160417,336221,235870,64329
201019,234698,59057,48403,119193,235870
201020,124350,124748,124177,124228,168623
201021,64329,95716,235616,166581,236338
201022,214709,139672,131915,84683,244836
201023,50715,75961,74596,161160,76542
201024,158536,162655,160974,218337,64329
201025,199197,206934,70646,284547,313431
201026,354086,337192,336220,199197,284096
201027,62464,161506,63307,50864,181873
201028,336221,198659,64329,33900,119193
201029,64329,198659,162655,199197,166581
201030,199198,198659,64329,234698,95716
201031,123757,123290,123289,336221,124177
201032,272143,64329,198659,156560,182394
201033,284312,199198,213927,224658,162655
201034,352795,353811,352414,241610,353798
201035,76012,76216,75999,76009,76485
201036,87144,357998,87233,42202,87099
201037,64329,199197,162655,199198,158536
201038,199198,198659,182394,272143,175040
201039,272143,214709,175040,199198,166581
201040,156560,64329,124194,235230,214709
201041,293301,358109,158536,156560,156654
201042,96210,233717,20691,336476,288440
201043,97530,285849,331116,277107,283009
201044,158536,162655,64329,156560,208145
201045,199198,64329,198659,166581,324823
201046,123818,124352,124748,123289,235854
201047,198659,64329,175040,111043,95716
201048,156560,162765,272143,235230,158536
201049,64329,162655,160417,156619,166581
201050,277491,235616,234267,235854,337192
201051,123757,289003,277107,123818,168623
201052,158536,162655,160974,218337,64329
201053,234267,64329,158536,162655,133160
201054,158536,156560,64329,156447,272143
201055,350634,73415,272143,175040,199198
201056,199198,198659,182394,272143,175040
201057,235870,336221,128260,156964,336476
201058,156560,160417,64329,156619,272143
201059,272143,162655,283009,175040,166581
201060,20691,158536,235616,336221,156560
201061,83900,162117,270424,208582,65991
201062,124350,233717,123290,124352,272143
201063,272143,175040,166581,208150,162655
201064,124749,161602,160940,70999,209236
201065,158536,156560,161506,64329,235230
201066,235870,315105,300082,336223,271261
201067,168623,64329,272143,276970,123818
201068,336476,348111,237443,233917,232995
201069,20691,198659,64329,183176,48403
201070,272143,64329,162655,199197,198659
201071,156560,162765,272143,235230,158536
201072,96755,70999,270553,284985,199198
201073,183176,336220,95716,289090,235870
201074,336221,235854,289090,288435,275190
201075,272143,198659,182394,64329,166581
201076,271262,336221,272143,20691,156964
201077,199198,352555,64329,324823,166581
201078,199198,166581,111210,324823,321069
201079,156560,160417,158536,272143,293114
201080,199198,64329,198659,166581,324823
201081,272143,175040,199198,166581,218337
201082,199198,198659,64329,233717,166581
201083,199198,64329,198659,166581,324823
201084,160417,156560,160974,162655,64329
201085,235870,95716,300082,315105,206735
201086,156560,64329,199198,198659,158536
201087,156560,162765,272143,235230,158536
201088,237524,168623,20691,95972,235652
201089,156624,50864,156619,272143,199197
201090,29830,30555,26542,25868,282321
201091,64329,272143,199198,324823,166581
201092,123818,123290,124352,336223,59057
201093,353576,293530,214800,160132,233478
201094,158536,331628,160974,162655,157365
